source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko,description_en,description_ko
blueribbon,Matthew,서울특별시 성동구 뚝섬로15길 31,Seoul,South Korea,RIBBON_TWO,,,02-465-9125,,2026,,37.5392021126229,127.061988341323,2026-02-17T22:29:33.775718+00:00,,,,매튜,서울특별시 성동구 뚝섬로15길 31,"Matthew offers a chic and intimate French dining experience in the trendy Seongsu-dong neighborhood, perfect for special occasions like birthdays and anniversaries. While the exterior boasts a modern concrete facade, the interior is surprisingly cozy and casual, making it an ideal spot for dates and intimate gatherings. The menu features set courses for lunch and dinner, with options like delicate seafood appetizers, seasonal fish dishes, and creative pasta, all presented with French flair. 

The culinary journey at Matthew is a delightful exploration of refined flavors and textures. Start with the refreshing amuse-bouche, followed by exquisite appetizers such as the sweet shrimp tartare and a luxurious clam dish. The main courses, including a tender sea bream with clam chowder sauce and a creamy anolotti pasta, showcase seasonal ingredients. While the main protein dishes like quail and lamb rack might leave some wanting more, the experience is beautifully rounded off with exceptional desserts, including a delightful buckwheat ice cream and mille-feuille, leaving a sweet and lasting impression.","트렌디한 성수동에 위치한 매튜는 생일이나 기념일과 같은 특별한 날을 위한 세련되고 아늑한 프렌치 다이닝 경험을 선사합니다. 모던한 콘크리트 외관과는 달리 내부는 놀랍도록 아늑하고 캐주얼하여 데이트나 소규모 모임에 이상적인 장소입니다. 런치와 디너 코스 메뉴는 섬세한 해산물 애피타이저, 제철 생선 요리, 창의적인 파스타 등 프랑스식 감각으로 선보이는 다양한 요리를 제공합니다.

매튜에서의 미식 여행은 세련된 맛과 질감을 즐겁게 탐험하는 과정입니다. 상큼한 아뮤즈 부쉬로 시작하여 달콤한 단새우 타르타르와 고급스러운 조개 요리와 같은 절묘한 애피타이저를 맛보세요. 메인 요리로는 담백한 도미와 조개 수프 소스, 크리미한 아놀로티 파스타 등이 제철 재료를 활용하여 선보입니다. 메추리와 양갈비와 같은 메인 단백질 요리가 다소 아쉬울 수 있지만, 훌륭한 디저트, 특히 맛있는 메밀 아이스크림과 밀푀유로 경험이 아름답게 마무리되어 달콤하고 오래 지속되는 인상을 남깁니다."
blueribbon,JUEUN,서울특별시 종로구 경희궁길 36,Seoul,South Korea,RIBBON_ONE,"프랑스식, 프렌치비스트로",,02-540-8580,,2026,,37.5729199136655,126.970063182815,2026-02-17T22:29:33.775718+00:00,,,,주은,서울특별시 종로구 경희궁길 36,"Chef Park Ju-eun's eponymous restaurant, JUEUN, offers a refined and elegant Korean dining experience. The tasting menu showcases a delicate balance of textures and flavors, from the buckwheat steamed bun (증편) with its crisp exterior and tender interior to the refreshing mulhoe (물회) featuring thinly sliced sea bass and a vibrant apple-infused gochujang sauce. Each dish is meticulously crafted, highlighting seasonal ingredients and Chef Park's innovative approach to traditional Korean cuisine.","박주은 셰프의 이름을 딴 주은은 세련되고 우아한 한식 경험을 선사합니다. 테이스팅 메뉴는 겉은 바삭하고 속은 부드러운 메밀 증편부터 얇게 썬 농어와 사과를 넣은 고추장 소스가 어우러진 시원한 물회까지, 섬세한 식감과 풍미의 균형을 보여줍니다. 계절 식재료와 박 셰프의 혁신적인 한식 접근 방식을 강조한 요리들이 정교하게 만들어졌습니다."
blueribbon,GiGAS,서울특별시 중구 퇴계로6가길 30,Seoul,South Korea,RIBBON_ONE,"일식, 일본가정식, 일식주점, 이자카야",,02-3448-9929,,2026,,37.5569763923852,126.978121332046,2026-02-17T22:29:33.775718+00:00,,,,기가스,서울특별시 중구 퇴계로6가길 30,"Chef Jeong Hwan's Mediterranean restaurant, Gigas, offers a refined and innovative dining experience. The vegetarian tasting menu is a journey through artfully prepared dishes, highlighting seasonal ingredients like crisp radishes with creamy herb sauce and earthy beets complemented by passionfruit sabayon. Each course is a delicate balance of flavors and textures, showcasing the chef's meticulous attention to detail and creative use of produce.","정하완 셰프의 지중해식 레스토랑 기가스는 세련되고 혁신적인 미식 경험을 선사합니다. 베지테리안 테이스팅 메뉴는 계절 식재료를 예술적으로 풀어낸 요리들로 구성되어 있으며, 크리미한 허브 소스와 곁들여진 아삭한 래디쉬와 패션프루트 사바용으로 풍미를 더한 흙내음 가득한 비트가 인상적입니다. 각 코스는 섬세한 맛과 질감의 조화를 이루며, 셰프의 세심한 디테일과 창의적인 식재료 활용을 보여줍니다."
blueribbon,CESTA,서울특별시 용산구 한남대로20길 21-18,Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 모던한식",,02-793-9400,,2026,,37.5352206526869,127.009105052515,2026-02-17T22:29:33.775718+00:00,,,,세스타,서울특별시 용산구 한남대로20길 21-18,"CESTA, meaning 'basket' in Spanish, offers a culinary experience focused on drawing out the natural flavors of fresh, seasonal ingredients through expert techniques, often utilizing charcoal. The ambiance is sophisticated yet welcoming, complemented by an impressive selection of wines and a chef's commitment to accessible fine dining. Signature dishes include the delicate Sea Bream Tartare (참돔 타르타르) with chrysanthemum oil and the rich Sweet Shrimp Tartare Mini Sandwich (단새우 타르타르 미니샌드) featuring XO sauce and sea tangle (감태).","CESTA는 스페인어로 '바구니'를 뜻하며, 신선한 제철 재료 본연의 맛을 끌어내는 테크닉 요리를 선보이는 곳입니다. 숯을 활용한 섬세한 요리와 함께 다양한 와인 리스트를 갖추고 있으며, 합리적인 식문화를 추구하는 셰프의 고집이 엿보이는 공간입니다. 참돔 타르타르(참돔 타르타르)와 단새우 타르타르 미니샌드(단새우 타르타르 미니샌드)는 이곳의 시그니처 메뉴로, 감태(감태)를 곁들인 풍미가 일품입니다."
blueribbon,XESC MENZL,서울특별시 성동구 성수이로14길 7,Seoul,South Korea,RIBBON_TWO,"기타, 샤퀴테리, 유럽식, 독일식",,02-6082-0393,,2026,,37.54106033675408,127.05641286396366,2026-02-17T22:29:33.775718+00:00,,,,세스크멘슬,서울특별시 성동구 성수이로14길 7,"This charming spot in Seongsu-dong is a haven for charcuterie (샤퀴테리) lovers, offering a cozy atmosphere perfect for wine gatherings. They boast an impressive selection of house-made cured meats and sausages, with the 'Bokki' (보끼), a mixed cold cut platter, being a highly recommended starting point to sample their diverse flavors. The restaurant also offers a fantastic perk: one free bottle of wine corkage, making it ideal for bringing your own favorite bottle to pair with their delicious offerings. Don't miss their surprisingly excellent house-smoked salmon, praised for its firm texture and lack of fishiness, or the unique pickled artichoke side dish.","성수동의 매력적인 이곳은 와인 모임에 완벽한 아늑한 분위기를 자랑하는 샤퀴테리(charcuterie) 애호가들의 안식처입니다. 직접 만든 훈제육과 소시지 컬렉션이 인상적이며, 다양한 맛을 맛보기 위한 시작으로 '보끼'(Bokki, 모둠 콜드컷 플래터)를 강력 추천합니다. 또한, 와인 1병 무료 콜키지 혜택은 이곳의 하이라이트이며, 좋아하는 와인을 가져와 곁들이기 좋습니다. 놀랍도록 훌륭한 자체 훈제 연어는 쫄깃한 식감과 비린 맛이 없는 것으로 칭찬받았으며, 독특한 피클 아티초크 사이드 메뉴도 놓치지 마세요."
blueribbon,오장동흥남집,서울특별시 중구 마른내로 114,Seoul,South Korea,RIBBON_TWO,"한식(육류), 수육, 한식(면류), 함흥냉면",,02-2266-0735 ,,2026,,37.56425,127.0005,2026-02-17T22:29:33.775718+00:00,,,,오장동흥남집,서울특별시 중구 마른내로 114,"Step into a Seoul institution renowned for its unique take on naengmyeon (냉면). This spot offers a minimalist dining experience, with warm broth served as the only accompaniment to your meal. The star of the show is the bibim naengmyeon (비빔냉면), a dish where the flavorful meat and other toppings are cleverly hidden beneath the noodles, offering a delightful surprise with every bite. It's a place that encourages you to customize your experience, making each bowl a personal culinary adventure.","독특한 냉면(냉면)으로 유명한 서울의 명소에 오신 것을 환영합니다. 이곳은 따뜻한 육수 한 잔만을 곁들여 제공하는 미니멀한 식사 경험을 선사합니다. 메인 메뉴는 고기와 다른 고명들이 면 아래에 숨겨져 있어 먹을 때마다 즐거운 놀라움을 선사하는 비빔냉면(비빔냉면)입니다. 이곳은 각자의 취향에 맞게 음식을 조절할 수 있도록 하여, 모든 그릇을 개인적인 요리 모험으로 만들 수 있습니다."
blueribbon,오장동함흥냉면,서울특별시 중구 마른내로 108,Seoul,South Korea,RIBBON_TWO,"한식(면류), 함흥냉면, 한식(육류), 수육",,02-2267-9500 ,,2026,,37.56425,126.9999,2026-02-17T22:29:33.775718+00:00,,,,오장동함흥냉면,서울특별시 중구 마른내로 108,"Step into a piece of Seoul's culinary history at Ojang-dong Heungnamjip, a legendary establishment serving Hamheung-style naengmyeon (함흥냉면) since 1953. This beloved spot is a cornerstone of the Ojang-dong Naengmyeon Street, a district once bustling with noodle shops. The star of the show is their signature Hamheung naengmyeon, known for its chewy, thin noodles. Diners rave about the Hoe Naengmyeon (회냉면 - raw fish naengmyeon) and the Gogi Naengmyeon (고기냉면 - meat naengmyeon), with many opting for the ""seokkeo"" (섞어 - mixed) version, combining both delicious toppings. Don't miss the incredibly flavorful broth served before your meal – it's so good, you'll want a second cup!","1953년부터 함흥냉면(함흥냉면)을 선보여온 전설적인 맛집, 오장동 흥남집에서 서울의 맛있는 역사를 느껴보세요. 이곳은 한때 냉면집으로 북적였던 오장동 냉면 거리의 중심입니다. 쫄깃하고 얇은 면발이 특징인 함흥냉면이 이곳의 대표 메뉴입니다. 손님들은 특히 회냉면(회냉면)과 고기냉면(고기냉면)을 칭찬하며, 두 가지 고명을 모두 맛볼 수 있는 '섞어' 냉면을 선택하는 경우가 많습니다. 식사 전에 제공되는 놀랍도록 맛있는 육수도 놓치지 마세요. 너무 맛있어서 두 잔을 비우게 될지도 모릅니다!"
blueribbon,default value,서울특별시 서대문구 성산로 333,Seoul,South Korea,RIBBON_TWO,,,02-2293-3889 ,,2026,,37.5661857885447,126.927353106836,2026-02-17T22:29:33.775718+00:00,,,,디폴트밸류,서울특별시 서대문구 성산로 333,"Step into a haven for coffee aficionados, helmed by a national barista champion. This chic, white-toned cafe offers a serene atmosphere perfect for both focused work and relaxed enjoyment. Their signature latte, 'Thank You Berry Much,' is a revelation, boasting a rich, creamy texture with delightful strawberry and cheesecake notes that reviewers rave about as a 'life-best.' For a truly transcendent coffee experience, their siphon-brewed Geisha coffee is a must-try, offering a complex flavor profile with notes of raspberry, cherry, and tropical fruits.","국가대표 바리스타 챔피언이 운영하는 커피 애호가들의 성지입니다. 세련되고 화이트톤의 인테리어는 집중 업무와 편안한 휴식 모두에 완벽한 고요한 분위기를 선사합니다. 시그니처 라떼인 '땡큐베리머치'는 풍부하고 크리미한 질감에 딸기와 치즈케이크 향이 어우러져 '인생 라떼'라는 찬사를 받는 특별한 메뉴입니다. 진정한 커피 경험을 원한다면, 라즈베리, 체리, 열대 과일 향이 나는 복합적인 풍미의 사이폰 브루잉 게이샤 커피를 꼭 맛보세요."
blueribbon,Mesh Coffee,서울특별시 성동구 서울숲길 43,Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 커피전문점",,02-464-7078,,2026,,37.54808,127.04244,2026-02-17T22:29:33.775718+00:00,,,,메쉬커피,서울특별시 성동구 서울숲길 43,"Mesh Coffee, a renowned coffee spot from Seoul, has landed in Jeju, bringing its signature minimalist and cozy vibe to the island. The interior boasts a clean, wooden aesthetic with ample seating and large windows perfect for a relaxing coffee break. It's the ideal spot for a morning pick-me-up, conveniently located across from the famous D&D photo zone in Tap-dong.","서울에서 유명한 커피 맛집 메쉬커피가 제주에 상륙하여 섬 특유의 미니멀하고 아늑한 분위기를 선사합니다. 깔끔하고 우드톤의 인테리어와 넉넉한 좌석, 그리고 큰 통창은 편안한 휴식을 위한 완벽한 공간을 연출합니다. 탑동의 유명한 디앤디 포토존 바로 맞은편에 위치하여 모닝커피를 즐기기에 더할 나위 없이 좋은 장소입니다."
blueribbon,EL Cafe,서울특별시 용산구 후암로 68,Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 커피전문점",,0507-1304-0736,,2026,,37.5519690862067,126.977112544264,2026-02-17T22:29:33.775718+00:00,,,,엘카페커피로스터스,서울특별시 용산구 후암로 68,"Tucked away in a quiet residential alley of Huam-dong, EL CAFE Roasters is a hidden gem known only to those in the know. This charming cafe, recognized for its 13 consecutive Blue Ribbon awards, offers a cozy and clean interior with an open layout. While seating is limited, it's the perfect spot for a post-meal coffee or a meeting. The cafe also doubles as a roastery, with a dedicated space showcasing their coffee-making machinery and a wide array of their own roasted beans, coffee capsules, drip bags, and brewing equipment available for purchase. Don't miss the complimentary daily tasting coffee to sample their signature roasts.","후암동의 조용한 주택가 골목에 숨겨진 EL CAFE 로스터스는 아는 사람만 찾는 보석 같은 곳입니다. 13회 연속 블루리본 수상 경력을 자랑하는 이 매력적인 카페는 탁 트인 공간에 아기자기하고 깔끔한 인테리어를 자랑합니다. 좌석은 많지 않지만, 식후 커피나 미팅 장소로 완벽합니다. 카페는 로스터리 겸업으로, 커피 제조 기계와 직접 로스팅한 원두, 커피 캡슐, 드립백, 브루잉 장비 등 다양한 자체 상품을 구매할 수 있는 공간도 마련되어 있습니다. 매일 제공되는 무료 시음 커피로 이곳의 시그니처 로스트를 맛보는 것을 잊지 마세요."
