source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
blueribbon,로스옥(한남점),서울특별시 용산구 한남대로21길 14,Seoul,South Korea,RIBBON_TWO,,,02-790-1025,,2026,,37.5343180384265,127.006194266565,2026-02-17T22:29:33.775718+00:00,,,,로스옥(한남점),서울특별시 용산구 한남대로21길 14
blueribbon,Matteo' Travelog,서울특별시 성동구 금호로 17,Seoul,South Korea,RIBBON_TWO,,,02-2298-1112,,2026,Matteo' Travelog,37.5468826236179,127.024072726848,2026-02-17T22:29:33.775718+00:00,,,,마테오견문록,서울특별시 성동구 금호로 17
blueribbon,O'neul,서울특별시 용산구 장문로 60,Seoul,South Korea,RIBBON_TWO,,,02-792-1054 ,,2026,O'neul,37.5263443616406,126.996046467614,2026-02-17T22:29:33.775718+00:00,,,,레스토랑오늘,서울특별시 용산구 장문로 60
blueribbon,tutoiement,서울특별시 성동구 광나루로11길 20,Seoul,South Korea,RIBBON_TWO,,,0507-1345-9056,,2026,tutoiement,37.5496477236086,127.066679401316,2026-02-17T22:29:33.775718+00:00,,,,뛰뚜아멍,서울특별시 성동구 광나루로11길 20
blueribbon,DOOREYOO,서울특별시 종로구 평창문화로 84,Seoul,South Korea,RIBBON_TWO,,,02-743-2468 ,,2026,DOOREYOO,37.6065673142822,126.970504064967,2026-02-17T22:29:33.775718+00:00,,,,두레유,서울특별시 종로구 평창문화로 84
blueribbon,라연,서울특별시 중구 동호로 249,Seoul,South Korea,RIBBON_TWO,,,02-2230-3367 ,,2026,,37.55698,127.0059,2026-02-17T22:29:33.775718+00:00,,,,라연,서울특별시 중구 동호로 249
blueribbon,La Seine,서울특별시 중구 을지로 30,Seoul,South Korea,RIBBON_TWO,,,02-317-7171 ,,2026,La Seine,37.56534,126.981,2026-02-17T22:29:33.775718+00:00,,,,라세느,서울특별시 중구 을지로 30
blueribbon,La Cucina,서울특별시 용산구 회나무로44길 10,Seoul,South Korea,RIBBON_TWO,,,02-794-6006 ,,2026,La Cucina,37.540522,126.996446,2026-02-17T22:29:33.775718+00:00,,,,라쿠치나,서울특별시 용산구 회나무로44길 10
blueribbon,두레,서울특별시 종로구 삼청로 30,Seoul,South Korea,RIBBON_TWO,,,02-732-2919,,2026,,37.5786280284849,126.980087994867,2026-02-17T22:29:33.775718+00:00,,,,두레,서울특별시 종로구 삼청로 30
blueribbon,The Parkview,서울특별시 중구 동호로 249,Seoul,South Korea,RIBBON_TWO,,,02-2230-3374,,2026,The Parkview,37.55698,127.0059,2026-02-17T22:29:33.775718+00:00,,,,더파크뷰,서울특별시 중구 동호로 249
blueribbon,The Restaurant,서울특별시 종로구 삼청로 54,Seoul,South Korea,RIBBON_TWO,,,02-735-8441,,2026,The Restaurant,37.58069,126.9805,2026-02-17T22:29:33.775718+00:00,,,,더레스토랑,서울특별시 종로구 삼청로 54
blueribbon,다크에디션커피,서울특별시 서대문구 연희로11마길 12,Seoul,South Korea,RIBBON_TWO,,,0507-1404-7939,,2026,,37.5690018837641,126.927996029512,2026-02-17T22:29:33.775718+00:00,,,,다크에디션커피,서울특별시 서대문구 연희로11마길 12
blueribbon,남한강민물매운탕,서울특별시 광진구 동일로 150,Seoul,South Korea,RIBBON_TWO,,,02-464-7568 ,,2026,,37.545626109663,127.066210285087,2026-02-17T22:29:33.775718+00:00,,,,남한강민물매운탕,서울특별시 광진구 동일로 150
blueribbon,Damman freres,서울특별시 중구 세종대로 136,Seoul,South Korea,RIBBON_TWO,,,02-6730-1323 ,,2026,Damman freres,37.56842249719518,126.9782578910947,2026-02-17T22:29:33.775718+00:00,,,,다만프레르,서울특별시 중구 세종대로 136
blueribbon,깡통만두,서울특별시 종로구 북촌로2길 5-6,Seoul,South Korea,RIBBON_TWO,,,02-794-4243 ,,2026,,37.57811,126.9861,2026-02-17T22:29:33.775718+00:00,,,,깡통만두,서울특별시 종로구 북촌로2길 5-6
blueribbon,교다이야,서울특별시 마포구 성지길 39,Seoul,South Korea,RIBBON_TWO,,,02-2654-2645 ,,2026,,37.54682,126.9132,2026-02-17T22:29:33.775718+00:00,,,,교다이야,서울특별시 마포구 성지길 39
blueribbon,Grill Demiglace,서울특별시 중구 삼일대로2길 50,Seoul,South Korea,RIBBON_TWO,,,02-723-1233 ,,2026,Grill Demiglace,37.560088148067926,126.9911266583733,2026-02-17T22:29:33.775718+00:00,,,,그릴데미그라스,서울특별시 중구 삼일대로2길 50
blueribbon,JL dessert bar,서울특별시 용산구 대사관로31길 7-2,Seoul,South Korea,RIBBON_TWO,,,02-543-6140 ,,2026,JL dessert bar,37.5339030611536,127.005723679677,2026-02-17T22:29:33.775718+00:00,,,,JL디저트바,서울특별시 용산구 대사관로31길 7-2
blueribbon,구복만두,서울특별시 용산구 두텁바위로 7,Seoul,South Korea,RIBBON_ONE,,,02-797-8656,,2026,,37.545406152402,126.972992424883,2026-02-17T22:29:33.775718+00:00,,,,구복만두,서울특별시 용산구 두텁바위로 7
blueribbon,마포진짜원조최대포(본점),서울특별시 마포구 만리재로1길 1-2,Seoul,South Korea,RIBBON_ONE,,,02-719-9292 ,,2026,,37.5444618385571,126.952057296928,2026-02-17T22:29:33.775718+00:00,,,,마포진짜원조최대포(본점),서울특별시 마포구 만리재로1길 1-2
blueribbon,역전회관,서울특별시 마포구 토정로37길 47,Seoul,South Korea,RIBBON_ONE,,,02-703-0019 ,,2026,,37.54288,126.947,2026-02-17T22:29:33.775718+00:00,,,,역전회관,서울특별시 마포구 토정로37길 47
blueribbon,남해바다,서울특별시 마포구 토정로37길 46,Seoul,South Korea,RIBBON_ONE,,,02-707-3101,,2026,,37.54248,126.9473,2026-02-17T22:29:33.775718+00:00,,,,남해바다,서울특별시 마포구 토정로37길 46
blueribbon,마포양지설렁탕,서울특별시 마포구 새창로 6,Seoul,South Korea,RIBBON_ONE,,,02-716-8616 ,,2026,,37.54192,126.9505,2026-02-17T22:29:33.775718+00:00,,,,마포양지설렁탕,서울특별시 마포구 새창로 6
blueribbon,The Factory,서울특별시 마포구 백범로31길 7,Seoul,South Korea,RIBBON_ONE,,,02-337-3133,,2026,The Factory,37.5452545904697,126.948750766953,2026-02-17T22:29:33.775718+00:00,,,,팩토리정,서울특별시 마포구 백범로31길 7
blueribbon,대물상회,서울특별시 마포구 새창로6길 29,Seoul,South Korea,RIBBON_ONE,,,02-712-1237 ,,2026,,37.5408011604849,126.95248554210742,2026-02-17T22:29:33.775718+00:00,,,,대물상회,서울특별시 마포구 새창로6길 29
blueribbon,월화식당(마포본점),서울특별시 마포구 도화길 29,Seoul,South Korea,RIBBON_ONE,,,02-701-7592,,2026,,37.5408991543251,126.949156453911,2026-02-17T22:29:33.775718+00:00,,,,월화식당(마포본점),서울특별시 마포구 도화길 29
blueribbon,오롯,서울특별시 마포구 백범로24길 5-5,Seoul,South Korea,RIBBON_ONE,,,02-3272-3555,,2026,,37.5458116617778,126.945299948138,2026-02-17T22:29:33.775718+00:00,,,,오롯,서울특별시 마포구 백범로24길 5-5
blueribbon,Liebhaber,서울특별시 마포구 백범로24길 11-4,Seoul,South Korea,RIBBON_ONE,,,없음,,2026,Liebhaber,37.5459540326884,126.944940337991,2026-02-17T22:29:33.775718+00:00,,,,립하버,서울특별시 마포구 백범로24길 11-4
blueribbon,LEE BUK BANG,서울특별시 마포구 마포대로1길 16,Seoul,South Korea,RIBBON_ONE,,,02-720-2345,,2026,LEE BUK BANG,37.5397308784185,126.943142441441,2026-02-17T22:29:33.775718+00:00,,,,리북방,서울특별시 마포구 마포대로1길 16
blueribbon,계고기집,서울특별시 마포구 백범로24길 1,Seoul,South Korea,RIBBON_ONE,,,02-717-7624,,2026,,37.5459839648361,126.945564274909,2026-02-17T22:29:33.775718+00:00,,,,계고기집,서울특별시 마포구 백범로24길 1
blueribbon,모연,서울특별시 마포구 토정로 318,Seoul,South Korea,RIBBON_ONE,,,02-704-0770 ,,2026,,37.53943141378686,126.9437648759179,2026-02-17T22:29:33.775718+00:00,,,,모연,서울특별시 마포구 토정로 318
blueribbon,곰탕반,서울특별시 마포구 백범로 152,Seoul,South Korea,RIBBON_ONE,,,02-712-1801,,2026,,37.544749366441955,126.94826001068026,2026-02-17T22:29:33.775718+00:00,,,,곰탕반,서울특별시 마포구 백범로 152
blueribbon,타쿠미야,서울특별시 마포구 백범로 152,Seoul,South Korea,RIBBON_ONE,,,02-713-5536,,2026,,37.544749366441955,126.94826001068026,2026-02-17T22:29:33.775718+00:00,,,,타쿠미야,서울특별시 마포구 백범로 152
blueribbon,하하,서울특별시 마포구 새창로 28,Seoul,South Korea,RIBBON_ONE,,,02-706-0212,,2026,,37.541624,126.952919,2026-02-17T22:29:33.775718+00:00,,,,하하,서울특별시 마포구 새창로 28
blueribbon,LAKHEEOAK,서울특별시 마포구 백범로 170,Seoul,South Korea,RIBBON_ONE,,,0507-1444-9797,,2026,LAKHEEOAK,37.544303,126.948973,2026-02-17T22:29:33.775718+00:00,,,,락희옥(마포본점),서울특별시 마포구 백범로 170
blueribbon,청춘구락부,서울특별시 마포구 토정로 308,Seoul,South Korea,RIBBON_ONE,,,0507-1389-1399,,2026,,37.540082,126.942878,2026-02-17T22:29:33.775718+00:00,,,,청춘구락부,서울특별시 마포구 토정로 308
blueribbon,을밀대,서울특별시 마포구 숭문길 24,Seoul,South Korea,RIBBON_ONE,,,02-717-1922 ,,2026,,37.54745,126.9455,2026-02-17T22:29:33.775718+00:00,,,,을밀대,서울특별시 마포구 숭문길 24
blueribbon,ʙᴇᴛᴏɴ,서울특별시 성동구 연무장7가길 8,Seoul,South Korea,RIBBON_ONE,,,02-499-1112,,2026,ʙᴇᴛᴏɴ,37.542935609775,127.055221402925,2026-02-17T22:29:33.775718+00:00,,,,베통성수더플래그십,서울특별시 성동구 연무장7가길 8
blueribbon,Jade&Water,서울특별시 성동구 한림말3길 21-1,Seoul,South Korea,RIBBON_ONE,,,010-9539-7159,,2026,Jade&Water,37.5428890418295,127.015405175755,2026-02-17T22:29:33.775718+00:00,,,,제이드앤워터,서울특별시 성동구 한림말3길 21-1
blueribbon,aeum,서울특별시 마포구 서강로11길 36,Seoul,South Korea,RIBBON_ONE,,,0507-1368-1169,,2026,aeum,37.5540882155381,126.931766648648,2026-02-17T22:29:33.775718+00:00,,,,에움,서울특별시 마포구 서강로11길 36
blueribbon,떡의미학,서울특별시 서대문구 연희로25길 72,Seoul,South Korea,RIBBON_ONE,,,02-324-3638,,2026,,37.57061814217744,126.9326663108036,2026-02-17T22:29:33.775718+00:00,,,,떡의미학,서울특별시 서대문구 연희로25길 72
blueribbon,BONJAK,서울특별시 성동구 광나루로9길 2,Seoul,South Korea,RIBBON_ONE,,,070-4833-7272,,2026,BONJAK,37.548479397281,127.063912435314,2026-02-17T22:29:33.775718+00:00,,,,본작,서울특별시 성동구 광나루로9길 2
blueribbon,경기떡집,서울특별시 마포구 동교로9길 24,Seoul,South Korea,RIBBON_ONE,,,02-333-8880 ,,2026,,37.555,126.9103,2026-02-17T22:29:33.775718+00:00,,,,경기떡집,서울특별시 마포구 동교로9길 24
blueribbon,Aux Petits Verres,서울특별시 종로구 자하문로 47-1,Seoul,South Korea,RIBBON_ONE,,,070-8231-2199,,2026,Aux Petits Verres,37.5802603634986,126.970979516515,2026-02-17T22:29:33.775718+00:00,,,,오쁘띠베르,서울특별시 종로구 자하문로 47-1
blueribbon,Passion 5,서울특별시 용산구 이태원로 272,Seoul,South Korea,RIBBON_ONE,,,02-2071-9505 ,,2026,Passion 5,37.53875,127.002,2026-02-17T22:29:33.775718+00:00,,,,패션5,서울특별시 용산구 이태원로 272
blueribbon,Petit tong,서울특별시 종로구 자하문로6길 11-9,Seoul,South Korea,RIBBON_ONE,,,02-733-4162 ,,2026,Petit tong,37.5785581301671,126.972546980418,2026-02-17T22:29:33.775718+00:00,,,,쁘띠통,서울특별시 종로구 자하문로6길 11-9
blueribbon,le peche mignon,서울특별시 용산구 녹사평대로40가길 3-3,Seoul,South Korea,RIBBON_ONE,,,02-6487-5525,,2026,le peche mignon,37.5352850570059,126.987719358376,2026-02-17T22:29:33.775718+00:00,,,,르페셰미뇽,서울특별시 용산구 녹사평대로40가길 3-3
blueribbon,동빙고,서울특별시 용산구 이촌로 319,Seoul,South Korea,RIBBON_ONE,,,02-794-7171,,2026,,37.51796359991885,126.98232664293936,2026-02-17T22:29:33.775718+00:00,,,,동빙고,서울특별시 용산구 이촌로 319
blueribbon,서울서둘째로잘하는집,서울특별시 종로구 삼청로 122-1,Seoul,South Korea,RIBBON_ONE,,,02-734-5302 ,,2026,,37.5862,126.9818,2026-02-17T22:29:33.775718+00:00,,,,서울서둘째로잘하는집,서울특별시 종로구 삼청로 122-1
blueribbon,봉산집,서울특별시 용산구 한강대로62나길 24,Seoul,South Korea,RIBBON_ONE,,,02-793-5022,,2026,,37.53437,126.975,2026-02-17T22:29:33.775718+00:00,,,,봉산집,서울특별시 용산구 한강대로62나길 24
blueribbon,곰국시집,서울특별시 중구 무교로 24,Seoul,South Korea,RIBBON_ONE,,,02-756-3249 ,,2026,,37.56806,126.9795,2026-02-17T22:29:33.775718+00:00,,,,곰국시집,서울특별시 중구 무교로 24
blueribbon,국시집,서울특별시 성북구 창경궁로43길 9,Seoul,South Korea,RIBBON_ONE,,,02-762-1924 ,,2026,,37.58839,127.0043,2026-02-17T22:29:33.775718+00:00,,,,국시집,서울특별시 성북구 창경궁로43길 9
blueribbon,남도식당,서울특별시 종로구 종로3길 42,Seoul,South Korea,RIBBON_ONE,,,02-734-0719 ,,2026,,37.572194,126.979423,2026-02-17T22:29:33.775718+00:00,,,,남도식당,서울특별시 종로구 종로3길 42
blueribbon,도향촌,서울특별시 중구 남대문로 52-13,Seoul,South Korea,RIBBON_ONE,,,02-776-5671 ,,2026,,37.5621320478482,126.982238910434,2026-02-17T22:29:33.775718+00:00,,,,도향촌,서울특별시 중구 남대문로 52-13
blueribbon,부민옥,서울특별시 중구 다동길 24-12,Seoul,South Korea,RIBBON_ONE,,,02-777-2345 ,,2026,,37.567519,126.980269,2026-02-17T22:29:33.775718+00:00,,,,부민옥,서울특별시 중구 다동길 24-12
blueribbon,부산식당,서울특별시 종로구 인사동11길 12,Seoul,South Korea,RIBBON_ONE,,,02-733-5761 ,,2026,,37.57389,126.984,2026-02-17T22:29:33.775718+00:00,,,,부산식당,서울특별시 종로구 인사동11길 12
blueribbon,양평매운탕,서울특별시 용산구 청파로 329,Seoul,South Korea,RIBBON_ONE,,,02-712-6657 ,,2026,,37.54896,126.9697,2026-02-17T22:29:33.775718+00:00,,,,양평매운탕,서울특별시 용산구 청파로 329
blueribbon,혜화칼국수,서울특별시 종로구 창경궁로35길 13,Seoul,South Korea,RIBBON_ONE,,,02-743-8212,,2026,,37.58651,127.0015,2026-02-17T22:29:33.775718+00:00,,,,혜화칼국수,서울특별시 종로구 창경궁로35길 13
blueribbon,유래회관,서울특별시 성동구 마장로 196,Seoul,South Korea,RIBBON_ONE,,,02-2293-8866 ,,2026,,37.56639,127.0316,2026-02-17T22:29:33.775718+00:00,,,,유래회관,서울특별시 성동구 마장로 196
blueribbon,은호식당,서울특별시 중구 남대문시장4길 28-4,Seoul,South Korea,RIBBON_ONE,,,02-753-3263 ,,2026,,37.55898,126.977,2026-02-17T22:29:33.775718+00:00,,,,은호식당,서울특별시 중구 남대문시장4길 28-4
blueribbon,충무로쭈꾸미불고기,서울특별시 중구 퇴계로31길 11,Seoul,South Korea,RIBBON_ONE,,,02-2279-0803 ,,2026,,37.56172,126.9922,2026-02-17T22:29:33.775718+00:00,,,,충무로쭈꾸미불고기,서울특별시 중구 퇴계로31길 11
blueribbon,인텔리젠시아커피서촌,서울특별시 종로구 자하문로 34,Seoul,South Korea,RIBBON_ONE,,,070-4146-2400,,2026,,37.5790933151243,126.971759754007,2026-02-17T22:29:33.775718+00:00,,,,인텔리젠시아커피서촌,서울특별시 종로구 자하문로 34
blueribbon,지유명차(종로점),서울특별시 종로구 돈화문로 79,Seoul,South Korea,RIBBON_ONE,,,02-762-5634 ,,2026,,37.575528,126.99047,2026-02-17T22:29:33.775718+00:00,,,,지유명차(종로점),서울특별시 종로구 돈화문로 79
blueribbon,신안촌,서울특별시 종로구 사직로12길 8,Seoul,South Korea,RIBBON_ONE,,,0507-1418-7744,,2026,,37.57567,126.971,2026-02-17T22:29:33.775718+00:00,,,,신안촌,서울특별시 종로구 사직로12길 8
blueribbon,PIZZERIA D'BUZZA,서울특별시 용산구 이태원로55가길 28,Seoul,South Korea,RIBBON_ONE,,,02-794-9474,,2026,PIZZERIA D'BUZZA,37.53723,126.9998,2026-02-17T22:29:33.775718+00:00,,,,부자피자,서울특별시 용산구 이태원로55가길 28
blueribbon,Di Matteo,서울특별시 종로구 동숭길 29,Seoul,South Korea,RIBBON_ONE,,,02-747-4444,,2026,Di Matteo,37.579976,127.003922,2026-02-17T22:29:33.775718+00:00,,,,디마떼오,서울특별시 종로구 동숭길 29
blueribbon,국화정원,서울특별시 성북구 성북로 154,Seoul,South Korea,RIBBON_ONE,,,02-741-0021 ,,2026,,37.59455,126.9927,2026-02-17T22:29:33.775718+00:00,,,,국화정원,서울특별시 성북구 성북로 154
blueribbon,VENEZ,서울특별시 광진구 군자로 70,Seoul,South Korea,RIBBON_ONE,,,0507-1307-5794,,2026,VENEZ,37.54903901328583,127.07084950531714,2026-02-17T22:29:33.775718+00:00,,,,브네,서울특별시 광진구 군자로 70
blueribbon,bear cafe,서울특별시 종로구 자하문로24길 24,Seoul,South Korea,RIBBON_ONE,,,070-7775-8001,,2026,bear cafe,37.582877,126.971122,2026-02-17T22:29:33.775718+00:00,,,,베어카페,서울특별시 종로구 자하문로24길 24
blueribbon,진고개,서울특별시 중구 충무로 19-1,Seoul,South Korea,RIBBON_ONE,,,02-2267-0955 ,,2026,,37.56299,126.9928,2026-02-17T22:29:33.775718+00:00,,,,진고개,서울특별시 중구 충무로 19-1
blueribbon,원대구탕,서울특별시 용산구 한강대로62가길 8,Seoul,South Korea,RIBBON_ONE,,,02-797-4488 ,,2026,,37.534653,126.974207,2026-02-17T22:29:33.775718+00:00,,,,원대구탕,서울특별시 용산구 한강대로62가길 8
blueribbon,용문집,서울특별시 성동구 살곶이길 18,Seoul,South Korea,RIBBON_ONE,,,02-2292-2218 ,,2026,,37.5713825413725,127.040519485291,2026-02-17T22:29:33.775718+00:00,,,,용문집,서울특별시 성동구 살곶이길 18
blueribbon,대도식당,서울특별시 성동구 무학로12길 3,Seoul,South Korea,RIBBON_ONE,,,02-2292-9772,,2026,,37.56741500765416,127.03065677544468,2026-02-17T22:29:33.775718+00:00,,,,대도식당,서울특별시 성동구 무학로12길 3
blueribbon,고려삼계탕,서울특별시 중구 서소문로11길 1,Seoul,South Korea,RIBBON_ONE,,,02-752-9376 ,,2026,,37.56294,126.9729,2026-02-17T22:29:33.775718+00:00,,,,고려삼계탕,서울특별시 중구 서소문로11길 1
blueribbon,강원정,서울특별시 용산구 원효로89길 13-10,Seoul,South Korea,RIBBON_ONE,,,02-719-9978 ,,2026,,37.54043,126.9678,2026-02-17T22:29:33.775718+00:00,,,,강원정,서울특별시 용산구 원효로89길 13-10
blueribbon,진주회관,서울특별시 중구 세종대로11길 26,Seoul,South Korea,RIBBON_ONE,,,02-753-5388 ,,2026,,37.56235,126.9745,2026-02-17T22:29:33.775718+00:00,,,,진주회관,서울특별시 중구 세종대로11길 26
blueribbon,용금옥,서울특별시 종로구 자하문로 41-2,Seoul,South Korea,RIBBON_ONE,,,02-777-4749 ,,2026,,37.57973,126.9709,2026-02-17T22:29:33.775718+00:00,,,,용금옥,서울특별시 종로구 자하문로 41-2
blueribbon,어머니대성집,서울특별시 동대문구 왕산로11길 4,Seoul,South Korea,RIBBON_ONE,,,02-923-1718 ,,2026,,37.5774742408426,127.028564198078,2026-02-17T22:29:33.775718+00:00,,,,어머니대성집,서울특별시 동대문구 왕산로11길 4
blueribbon,La Cantina,서울특별시 중구 을지로 19,Seoul,South Korea,RIBBON_ONE,,,02-777-2580,,2026,La Cantina,37.566262,126.979954,2026-02-17T22:29:33.775718+00:00,,,,라칸티나,서울특별시 중구 을지로 19
