source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
michelin,Samwon Garden,"835 Eonju-ro, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Barbecue,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/samwon-garden,,"For several decades, Samwon Garden has transformed Korean barbecue culture and enjoyed a reputation for its intricate balance between comfort and haute cuisine. Diverse cuts of prime Korean beef meet the staff’s seasoned grilling skills, creating a delightful gastronomic experience. What's more, a gorgeously landscaped outdoor garden, coupled with high ceilings and glass walls infused with the Korean aesthetics, adds a feeling of spaciousness. Visit this culinary landmark and enjoy a meal loaded with great flavours.",37.52499,127.03297,2026-02-17T22:25:57.141146+00:00,,,,삼원가든,"강남구 언주로 835, Seoul"
michelin,SAN,"B1, 6 Eonju-ro 168-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Innovative,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/san,,"SAN blends modern cuisine with a creative flair. The flavours of seasonal ingredients are highlighted and paired with sauces to create a balance of complexity and restraint. Lobster jeotgal and chamoe dongchimi are fine examples of Chef Seong-hyun Jo's imagination. Milmyeon and dweji-gukbap deliver the robust flavours of Korean cuisine, elevated by the chef’s unique interpretation. Quiet service and thoughtful wine pairings add to the dining experience, which is further enhanced by the forest ambience of the space.",37.52631,127.03391,2026-02-17T22:25:57.141146+00:00,,,,레스토랑 산,"강남구 언주로 168길 6, 지하1층, Seoul"
michelin,Sanro,"2F, 518 Dosan-daero, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Japanese,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sanro,,"Chef Sung-yup Yoo’s dedication to washoku cuisine shines through at Sanro. The nuanced, chic objets d’art that adorn the space are in harmony with the chef’s sensibilities expressed through both his menu and the dining environment. When seasonal ingredients meet his refined technique and passion for culinary craft, a succession of subtle flavours unfolds, gently pleasing the palate throughout the meal. To complete the experience, the service is as polished as the clean, elegant flavours that define his washoku cuisine.",37.52417,127.04978,2026-02-17T22:25:57.141146+00:00,,,,산로,"강남구 도산대로 518, 2층, Seoul"
michelin,Sarukame,"15 Yeonnam-ro, Mapo-gu, Seoul",Seoul,South Korea,Bib Gourmand,Ramen,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sarukame,,"Sarukame is currently run by its second-generation owner-chef Hiroto Honma. He is carrying on its culinary legacy by preserving its original recipes. Such effort, coupled with his gastronomic sensibility and international experience in the restaurant business, is adding new narrative layers to this establishment. Sarukame continues to create exclusive menus that combine the flavours of trendy ramen in Japan, classic flavours, and new original flavours, thereby shaping its brand identity and serving the ever-changing needs of Seoul's ramen aficionados.",37.56103,126.92267,2026-02-17T22:25:57.141146+00:00,,,,사루카메,"마포구 연남로 15, Seoul"
michelin,Seokyonanmyunbang,"16 Donggyo-ro 12-gil, Mapo-gu, Seoul",Seoul,South Korea,Bib Gourmand,Noodles,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/seokyonanmyunbang,,"Chef Nak-young Kim, an expert on Italian cuisine, offers his unique take on noodle dishes at Seokyonanmyunbang. His nanmyeon is a unique, creative fusion of Korean and Italian culinary traditions. The chef delicately balances these two distinctive traditions to highlight the texture of noodles and the delectable flavours of broth. Signature dishes include gueomdak nanmyeon made from a Jeju breed of chicken and seokyo nanmyeon featuring a broth made from chicken and Hanwoo beef. The chef creates seasonal noodle dishes, making it worthwhile to make multiple visits for new experiences.",37.55359,126.91231,2026-02-17T22:25:57.141146+00:00,,,,서교난면방,"마포구 동교로 12길 16, Seoul"
michelin,Seoryung,"10 Sowol-ro, Jung-gu, Seoul",Seoul,South Korea,Bib Gourmand,Memil-guksu,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/seoryung,,"Seoryung began its journey in Hongcheon, moved via Ganghwa, and finally settled in Namdaemun, Seoul. The restaurant has drawn noodle lovers wherever it relocated and continued to expand its connection with diners by preparing authentic noodles and broths with dedication. All of its noodles are made purely from buckwheat sourced and prepared by Chef Jong-moon Jeong. This is the secret to the fragrant buckwheat flavour that shines through in all its noodle dishes. The mandu and jeyuk, made from the most tender part of the pork shoulder, provide an even more satisfying experience.",37.55857,126.97546,2026-02-17T22:25:57.141146+00:00,,,,서령,"중구 소월로 10, Seoul"
michelin,Seoul Dining,"2F, Designhouse, 272 Dongho-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/seoul-dining,,"Guided by the vision of presenting a culinary journey that captures the essence of Seoul, the establishment combines seasonal ingredients with boundless creativity to bring brilliant, one-of-a-kind dishes to the table. The use of ingredients and sauces that deliver a wide variety of flavours adds to its appeal, reflecting the co-existence of diverse food cultures in Seoul. The contemporary and vibrant dining space also creates a sense of harmony worthy of its buoyant dishes.",37.55919,127.00359,2026-02-17T22:25:57.141146+00:00,,,,서울 다이닝,"중구 동호로 272, 디자인하우스 2층, Seoul"
michelin,SIIO,"33 Dosan-daero 54-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/siio,,"At SIIO, the head chef’s experience is seen in imaginative dishes featuring seasonal Korean ingredients, ready to delight diners with sumptuous flavors. SIIO’s fare breaks free from the mold and embraces freedom of expression. At this fine diner, novel dishes represent a melting pot of culinary cultures and techniques. Yet, under the veneer of this freewheeling, fresh take on food lies the careful selection of ingredients that reflect Korea’s four distinct seasons. Meticulous rules dictate the perfect balance of subtle flavors.",37.5205428,127.0391949,2026-02-17T22:25:57.141146+00:00,,,,시오,"강남구 도산대로 54길 33, Seoul"
michelin,Sobajuu,"B1 #22, 75 Keunumul-ro, Mapo-gu, Seoul",Seoul,South Korea,Selected,Japanese,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sobajuu,,"Sobajuu is a place that offers creative Japanese dishes using buckwheat as the main ingredient. It was initially run by two brothers, but now the younger sibling is in charge. By employing various cooking techniques, each course showcases different textures and flavors of buckwheat. For example, they offer self-made soba rolls with tuna and seaweed sauce, along with French-style buckwheat pancakes called galettes and grilled fish. The modern yet cozy space, combined with the clean presentation of the dishes, reflects the chef's dedication and attention to detail.",37.54126,126.94629,2026-02-17T22:25:57.141146+00:00,,,,소바쥬,"마포구 큰우물로 75, 지하 1층 22호, Seoul"
michelin,Sobakeeri Suzu,"98 Dongho-ro 12-gil, Jung-gu, Seoul",Seoul,South Korea,Selected,Soba,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sobakeeri-suzu,,"After honing his culinary skills in Japan, the owner-chef returned to reinterpret the beloved soba tradition using Korean buckwheat. Instead of following the typical buckwheat-to-flour ratios such as juwari or nihachi, the chef opted for sotoichi. The soba features a gentle grain aroma and a pleasantly chewy texture. You can enjoy classic zaru soba along with tasty braised dishes and crispy tempura, all great choices to pair with sake.",37.55949,127.01243,2026-02-17T22:25:57.141146+00:00,,,,소바키리 스즈,"중구 동호로 12길 98, Seoul"
michelin,Soigné,"#201, 2F, Sinsa square, 652 Gangnam-daero, Gangnam-gu, Seoul",Seoul,South Korea,2 Stars,Contemporary,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/soigne,,"Soigné is celebrated for a tasting menu that reflects the changing seasons and brings each ingredient to life. Owner-chef Jun Lee blends Korean sensibilities with contemporary techniques, creating dishes articulated entirely in his own voice. His signature ‘Episode’ menus unfold like a classical narrative, from introduction to conclusion, as a paced culinary performance. In a minimalist, white-toned space centred on the kitchen, with elegant plating and attentive service, the dining experience is one to remember.",37.51933,127.01903,2026-02-17T22:25:57.141146+00:00,,,,스와니예,"강남구 강남대로 652 신사스퀘어 2층 201호, Seoul"
michelin,Solbam,"2F, 231 Hakdong-ro, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Contemporary,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/solbam,,"An evening at Solbam begins with drinks and snacks in the atmospherically lit drawing room before you are led into a bright, spacious dining area with an open kitchen. Chef-owner Tae-jun Eom’s extensive experience and technical skill are put to excellent use, especially when paired with the best of Korea’s seasonal produce. Whether it is snow crab with cauliflower, abalone with bamboo shoots, or Hanwoo with dallae, the dishes are often original and striking, presented with a touch of theatricality by a highly formal service team. For the full experience, opt for the three- or seven-glass wine pairing.",37.516,127.03378,2026-02-17T22:25:57.141146+00:00,,,,솔밤,"강남구 학동로 231, 2층, Seoul"
michelin,Sonnet,"3F, Seolleung-ro 157-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,French Contemporary,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sonnet-1241886,,"Sonnet translates as 'a short song' in French, an apt name for a restaurant devoted to small plates. It offers a casual take on French cuisine, with a menu ranging from bite-sized morsels to desserts crafted using sophisticated culinary techniques. Cocoa rolls filled with chicken liver mousse, topped with truffle and raspberry jam, balance two distinct flavours, while the buckwheat pasta with fresh clams and caviar offers a subtle aromatic note.",37.52628,127.03704,2026-02-17T22:25:57.141146+00:00,,,,소넷,"강남구 선릉로 157길 33, 3층, Seoul"
michelin,Sooksoodoga,"28 Dongsomun-ro 17-gil, Seongbuk-gu, Seoul",Seoul,South Korea,Selected,Barbecue,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sooksoodoga,,"Sooksoodoga carefully selects the finest premium hanwoo beef, which is matured using proprietary methods for anywhere from 46 to 720 hours; the aim is to offer only the very best in aged meat.  The tasting menu offers diners a choice from three different cuts, accompanied by small Korean dishes. À la carte options are also available. The reasonable pricing, designed to make aged beef more accessible, is reason enough to visit.",37.5935,127.01539,2026-02-17T22:25:57.141146+00:00,,,,숙수도가,"성북구 동소문로 17길 28, Seoul"
michelin,Joo052,"26 Gosanja-ro 14-gil, Seongdong-gu, Seoul",Seoul,South Korea,Selected,Korean,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sool052,,"Joo052 is a portmanteau of 'Joo' (alcohol) and '052', the area code of the region the chefs live in. It is a Korean gastropub brimming with culinary ideas as playful as the restaurant’s name. Employing diverse fermented pastes and fermentation techniques, the basis of Korean cuisine, the chef duo offers unique dishes prepared with exceptional care and attention to detail to bring out unforgettable flavours. Additionally, the varied menu selections tend to go well together, making it easy to enjoy multiple items at once. These charms make Joo052 a perfect place to experience the exquisite harmony between Korean food and Korean alcohol.",37.56344,127.03766,2026-02-17T22:25:57.141146+00:00,,,,주052,"성동구 고산자로 14길 26, Seoul"
michelin,Soseoul Hannam,"B1F, 21-18 Hannam-daero 20-gil, Yongsan-gu, Seoul",Seoul,South Korea,1 Star,Korean,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/soseoul-hannam,,"Inspired by local culinary traditions but dedicated to expressing the modern-day sensibilities of Seoul cuisine, Soseoul Hannam serves up contemporary Korean food using ingredients that are most familiar to the local palate. The chef's creations are an homage to some of the more typical dishes and preparation techniques, including seasoned salads, pan-fried and braised dishes. Kelp chips, rich soybean paste stew, sliced raw fish with gomchwi (Fischer's ragwort) and aged kimchi, and chargrilled webfoot octopus are some of its signature offerings. Embark on a flavorful and refined journey through Korea with this diverse collection of traditional liquors.",37.53528,127.00914,2026-02-17T22:25:57.141146+00:00,,,,소설한남,"용산구 한남대로 20길 21-18, 지하 1층, Seoul"
michelin,Sosuheon,"8 Mallijae-ro 21-gil, Jung-gu, Seoul",Seoul,South Korea,1 Star,Sushi,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sosuheon,,"Juxtaposed with Seoul’s contemporary skyline, a traditional hanok is home to Chef  Kyung-jae Park’s Sosuheon. The serene setting offers an elegant retreat from the city. From the eight-seat counter, diners can watch the confident chef at work as he prepares nigiri with quiet concentration. Prior to the nigiri course, a range of well-executed dishes is served, from cod roe with hairy crab to steamed tilefish and grilled hairtail. Highlights include gizzard shad and creamy cuttlefish, and a bowl of matcha brings the memorable evening to a close.",37.55294,126.9634,2026-02-17T22:25:57.141146+00:00,,,,소수헌,"중구 만리재로 21길 8, Seoul"
michelin,Soul,"B1F, 35 Sinheung-ro 26-gil, Yongsan-gu, Seoul",Seoul,South Korea,1 Star,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/soul-dining,,"Located in a quaint part of Seoul, this operation is Chef Dae-hyun Yoon’s bold experiment in stylish fine dining. Here, the diverse culinary traditions and ingredients one may encounter in modern-day Korea converge with the familiar tastes found in everyday life to form unique fusion creations. Among the many connotations of the establishment’s name is the chef’s desire to serve food with soul, and this is palpable in every dish. Along with his wife, Chef Hee-eun Kim, this husband-and-wife duo have partitioned their establishment into several distinct sections, creating suitable dining spaces for disparate cuisines.",37.54533,126.98443,2026-02-17T22:25:57.141146+00:00,,,,소울,"용산구 신흥로 26길 35, 지하 1층, Seoul"
michelin,STAY,"81F Lotteworld Tower, 300 Olympic-ro, Songpa-gu, Seoul",Seoul,South Korea,Selected,French,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/stay,,"Located on the 81st floor, STAY offers a modern, luxurious dining experience in an elegant and comfortable setting. The menu, rooted in French technique, remains restrained rather than ornate, balancing meticulous detail with approachability. Some dishes are finished tableside, creating a natural sense of interaction, and the service is notably warm and attentive. The meal concludes with a delightful ritual at the central French Pastry Library, where guests may choose their preferred petits fours. A daytime visit is especially recommended—the expansive windows provide sweeping, refreshing views of the cityscape.",37.51271,127.10258,2026-02-17T22:25:57.141146+00:00,,,,스테이,"송파구 올림픽로 300, 롯데월드 타워 81층, Seoul"
michelin,Subaru,"7 Bangbae-jungangno 21-gil, Seocho-gu, Seoul",Seoul,South Korea,Bib Gourmand,Soba,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/subaru,,"Chef Young-chul Kang has spent years studying and refining the craft of soba making, driven by a single aim: to serve soba that matches the quality found in its birthplace. At Subaru, the soba follows the classic nihachi style and is made fresh using traditional Edo-period methods. Signature dishes include zaru soba, prized for its clean, pure flavour; soba with umami-rich duck and green onion; and soba with perilla oil. Diners can also enjoy foot-kneaded udon noodles, made in-house for a satisfyingly chewy texture.",37.49234,126.98611,2026-02-17T22:25:57.141146+00:00,,,,스바루,"서초구 방배중앙로 21길 7, Seoul"
michelin,Sushi Matsumoto,"24 Dosan-daero 75-gil, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Sushi,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/sushi-matsumoto-1195338,,"Chef Matsumoto Mizuho is renowned for replicating authenticity in local settings. Rather than chasing after gastronomic trends, this sushiya strives to faithfully reproduce the authentic sushi of mainland Japan amidst the Korean milieu. Such efforts are unmistakable—from the composition and arrangement of shari (rice) and neta (fish topping) to the knowledgeable service provided. The impressive line of tsumami (appetizers) and the progression of nigiri sushi —reflecting the natural cadence of flavors — remain the main culinary appeal.",37.52535,127.04573,2026-02-17T22:25:57.141146+00:00,,,,스시 마츠모토,"강남구 도산대로 75길 24, Seoul"
michelin,Table for Four,"5F, 25-12 Daesagwan-ro 31-gil, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/table-for-four,,"This 'Table' uses a wide range of seasonal ingredients infused with optimal flavors from Taean, South Chungcheong Province—the chef’s hometown. His affection for the region and genuine passion to serve the freshest and healthiest food to patrons are the reasons behind his use of such choice. The chef is able to skillfully transform his hometown ingredients into exciting dishes, and at other times there is minimal culinary intervention. Diners who visit are bound to relish the allure of this European cuisine, imbued with the flair of Taean and accompanied by a wine list strong on Burgundy.",37.53468,127.00523,2026-02-17T22:25:57.141146+00:00,,,,테이블 포 포,"용산구 대사관로 31길 25-12, 5층, Seoul"
michelin,Tasty Cube,"22-8 Yeonsei-ro 5da-gil, Seodaemun-gu, Seoul",Seoul,South Korea,Bib Gourmand,Noodles,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/tasty-cube,,"It is specialized in noodle dishes, with the signature being the hongtang and baektang noodles made from beef bone and meat. Another popular choice is kkaebusumyeon, a soupless tantanmen served with nutty zmajing sauce made from ground peanuts and sesame seeds. It offers Choyuringi, a chicken dish with a vinegar sauce, in small portions to accompany the noodles. Extra noodles are available free of charge, and the counter seating is ideal for solo diners.",37.55665,126.93576,2026-02-17T22:25:57.141146+00:00,,,,정육면체,"서대문구 연세로 5다길 22-8, Seoul"
michelin,Tenjimon,"4F, 41 Hakdong-ro 97-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Japanese,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/tenjimon,,"A collaboration between Chef Kim Dae-chun—owner of TOC TOC—and Chef Zaiyu Hasegawa—owner of Den in Tokyo—""Tenjimon' is the Japanese pronunciation of a Chinese/Korean word that means “To open the door to the gastronomic world via ingredients from heaven and earth.” Although this partnership requires that the menu be confirmed from Japan, Tenjimon’s omakase features fresh Korean ingredients. Of particular note, the signature hot pot rice is a uniquely flavored delicacy made with seasonal and local ingredients, such as amur wallflower and aster leaf. Since seating is limited for this unique culinary discovery, reservations are a must.",37.52237,127.05429,2026-02-17T22:25:57.141146+00:00,,,,텐지몽,"강남구 학동로 97길 41, 4층, Seoul"
michelin,Teppan,"B1F, Grand Hyatt Hotel, 322 Sowol-ro, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Teppanyaki,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/teppan,,"Located along Grand Hyatt Seoul’s gourmet alley 322 Sowol-ro, Teppan is a restaurant where everything on the menu is cooked on an iron griddle — even appetizers and desserts. Food is prepared by chefs in front of the guests on flat-surface grills behind the bar counter. Diners can also gaze out at the scenic view of Namsan Mountain through the restaurant’s wide windows while enjoying their meal. The menu offers plenty of fresh seafood and meats as well as spectacular fire shows.",37.53929,126.9971,2026-02-17T22:25:57.141146+00:00,,,,테판,"용산구 소월로 322, 그랜드 하얏트 호텔 지하 1층, Seoul"
michelin,The Green Table,"5F Arario Space, 83 Yulgok-ro, Jongno-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/the-green-table,,"Chef Kim Eun-hee applies French culinary precision to vegetables and grains, thoughtfully pairing them with traditional jangajji. Her risotto-style composition—built on barley, black rice, and oats—highlights root vegetables, bound together by a delicately expressive vegetable stock sauce, patiently simmered to reveal quiet depth. The ever-changing view of Changgyeonggung Palace lends a sense of place and serenity, while attentive yet unobtrusive service subtly elevates the overall dining experience.",37.57781,126.98829,2026-02-17T22:25:57.141146+00:00,,,,더 그린테이블,"종로구 율곡로 83, 아라리오 스페이스 5층, Seoul"
michelin,The Ninth Gate,"1F The Westin Chosun Hotel, 106 Sogong-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,French,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/the-ninth-gate,,"It would be challenging to discuss the evolution of French dining in Seoul without mentioning The Ninth Gate. Keeping up with Seoul’s ever-transforming restaurant scene, a newer and better The Ninth Gate reopened its doors to the delight of fans both old and new. While the food is still reflective of the classic French style from the days before its facelift, there is also greater sophistication that makes the restaurant more relevant than ever before. Wine-tasting programs are offered at the bar counter after 10 pm.",37.5644,126.97969,2026-02-17T22:25:57.141146+00:00,,,,나인스 게이트,"중구 소공로 106, 웨스틴 조선 호텔 1층, Seoul"
michelin,Tim Ho Wan,"30 Bongeunsa-ro 86-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Dim Sum,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/tim-ho-wan,,"Tim Ho Wan has played a major role in making Hong Kong-style dim sum popular in many countries worldwide. The main force behind such growing popularity has been its policy of maintaining the traditional form of Hong Kong dim sum dishes and making them available at affordable prices. This management philosophy has been upheld in its branches in Seoul, making them as authentic as the original. The franchise’s capacious Samseong outpost, which is also the main location in Seoul, can serve up to 110 customers at one time and offers ample parking spaces. It is the perfect place to indulge in a wide variety of traditional dim sum.",37.5115769,127.0567982,2026-02-17T22:25:57.141146+00:00,,,,팀호완,"강남구 봉은사로 86길 30, Seoul"
michelin,Toc Toc,"3F, 41 Hakdong-ro 97-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/toc-toc,,"Chef Dae-chun Kim’s unwavering dedication to culinary excellence and his insistence on using only the finest ingredients are clearly reflected in the cuisine of Toc Toc. Chef Kim emphasises precision in technique to bring out the pure, natural flavours of each ingredient, highlighting his deep respect for the value of quality produce. His distinctive dishes are a testament to the care and creativity infused into every plate. In addition to his course menus, Toc Toc offers a thoughtfully curated selection of à la carte dishes, allowing guests to experience the full spectrum of flavours the restaurant has to offer.",37.52237,127.05429,2026-02-17T22:25:57.141146+00:00,,,,톡톡,"강남구 학동로 97길 41, 3층, Seoul"
michelin,Toh Lim,"37F Lotte Hotel, 30 Eulji-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,Chinese,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/toh-lim,,"Located on the 37th floor of the Lotte Hotel, this Chinese restaurant offers a panoramic city view in a refined, East-inspired setting. The menu spans from dim sum to regional Chinese dishes, with a particular focus on seafood to accommodate a wide range of preferences. A signature highlight is the braised dish of matsutake mushrooms, abalone, and minced pork—a harmonious combination in which the mushroom’s subtle aroma and the abalone’s deep umami enrich the savory pork. Elegant private dining rooms of various sizes make it a fitting choice for family gatherings or business occasions.",37.56531,126.981,2026-02-17T22:25:57.141146+00:00,,,,도림,"중구 을지로 30, 롯데호텔 37층, Seoul"
michelin,Tongue & Groove Joint,"7 Bogwang-ro 60-gil, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Barbecue,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/tongue-groove-joint,,"Don’t expect to walk into a typical Korean barbecue restaurant when you visit Tongue and Groove Joint, a casually cool and modern space that feels more like a café or a beer hall. The restaurant specializes in quality Korean beef aged for at least three weeks as well as tender lamb chops and beef ribeye. These cuts are grilled at the table by the staff and come with a side of house-made chili oil and cilantro pesto which help cut the richness. The restaurant also has a good variety of lunch offerings and a wide selection of craft beers.",37.53404,126.99451,2026-02-17T22:25:57.141146+00:00,,,,텅 앤 그루브 조인트,"용산구 보광로 60길 7, Seoul"
michelin,Trid,"2F, 16 Seolleung-ro 162-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/trid,,"Diversity, deliciousness, and delight are the three D’s that form the basis for this restaurant's name. Trid focuses on these elements; in fact, it's the place where the perpetual culinary struggle to meet such standards is most strongly felt. The head chef has experienced diverse dining environments in different cultures, which has allowed him to make bold and interesting choices while pursuing new tastes and combinations of ingredients. The spatial cosiness, refined service, and elegantly designed open kitchen match the restaurant’s fare, creating a harmonious dining experience.",37.5267383,127.0416702,2026-02-17T22:25:57.141146+00:00,,,,트리드,"강남구 선릉로 162길 16, 2층, Seoul"
michelin,Tutoiement,"20 Gwangnaru-ro 11-gil, Seongdong-gu, Seoul",Seoul,South Korea,1 Star,French,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/tutoiement,,"The name Tutoiement means 'to speak in a friendly, informal way', reflecting Chef Do-hyeon Kim’s desire to connect casually with diners through food. Interestingly, in contrast to this relaxed approach, the precisely cooked and sophisticated French cuisine engages the senses, placing the focus firmly on the food. The chef expresses the subtle flavours, textures, and nuances of each ingredient with care, plating dishes to highlight harmony between the components and their accompanying sauces. His cooking reflects a personal journey, guided by clarity of vision and a desire to create a dining experience that feels both thoughtful and memorable.",37.54969,127.0666,2026-02-17T22:25:57.141146+00:00,,,,뛰뚜아멍,"성동구 광나루로 11길 20, Seoul"
michelin,Vault Steakhouse,"2F, 22 Apgujeong-ro 72-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Steakhouse,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/vault-steakhouse,,"The dimly lit masculine décor and a comprehensive whiskey collection with nearly 400 bottles to choose from make Vault+82 one of the most sought-after whiskey bars in Seoul. Right above it is the American-style Vault Steakhouse where premium USDA-approved American beef free of antibiotics and hormones is dry-aged for 14 and 28 days. Available cuts include T-bone, L-bone, bone-in ribeye, filet mignon, New York strip and boneless ribeye.",37.52496,127.04496,2026-02-17T22:25:57.141146+00:00,,,,볼트 스테이크하우스,"강남구 압구정로 72길 22, 2층, Seoul"
michelin,VINHO,"#162 Wellstone Bldg, 38 Hakdong-ro 43-gil, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/vinho,,"Beneath an industrial-style ceiling, a dark-toned counter wraps around the open kitchen, allowing guests to observe each dish taking shape up close. Bright, upbeat music and the team’s easygoing service create an atmosphere that feels both relaxed and refined. Drawing on experience from well-known kitchens, co-owner Chef Sung-bin Jeon presents a seasonal menu that blends Korean tradition, modern technique, and personal interpretation. Subtle, expressive flavours and a bold yet minimalist aesthetic define the course experience. A thoughtfully curated wine pairing is recommended for those seeking a deeper journey.",37.51866,127.03814,2026-02-17T22:25:57.141146+00:00,,,,빈호,"강남구 학동로 43길 38, 논현웰스톤 162호, Seoul"
michelin,Woo Lae Oak,"62-29 Changgyeonggung-ro, Jung-gu, Seoul",Seoul,South Korea,Bib Gourmand,Naengmyeon,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/woo-lae-oak,,"Woo Lae Oak is one of the best-known Pyongyang naengmyeon restaurants in Seoul, and its traditions have been upheld since its opening in 1946. The broth is what sets this spot apart from other competitors. It is made by boiling Hanwoo foreshank for hours and seasoned with nothing more than salt and soy sauce to create the clean savoury flavour that can only be tasted here. The bulgogi, another popular dish, pairs well with the cold noodles. The restaurant has maintained consistent flavours  and has exclusively used local ingredients through its many years of service, which makes it packed with diners around the clock.",37.56815,126.99866,2026-02-17T22:25:57.141146+00:00,,,,우래옥,"중구 창경궁로 62-29, Seoul"
michelin,Wooga,"B1F, 22 Dosan-daero 49-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Barbecue,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/wooga,,"Wooga was originally born in Hoengseong, the beef capital of Korea. The restaurant is known for preparing the choicest quality local beef in its unique style: dry aged and well done. Chef Heo Se-byeong has been experimenting tirelessly with beef under the slogan meat science to maximize the characteristics of this meat such as tenderness, juiciness and flavor. Don’t miss out on another perennial favorite: a stew made with soybean paste fermented over long stages by the chef’s own mom.",37.52432,127.03734,2026-02-17T22:25:57.141146+00:00,,,,우가,"강남구 도산대로 49길 22, 지하 1층, Seoul"
